Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
32.0,0.9949238578680203,0.005076142131979695,0.0,0.0,0.0,0.0,0.0
32.1,0.9898477157360406,0.01015228426395939,0.0,0.0,0.0,0.0,0.0
32.2,0.9847715736040609,0.015228426395939087,0.0,0.0,0.0,0.0,0.0
32.300000000000004,0.9796954314720813,0.02030456852791878,0.0,0.0,0.0,0.0,0.0
32.400000000000006,0.9746192893401016,0.025380710659898477,0.0,0.0,0.0,0.0,0.0
32.50000000000001,0.9543147208121827,0.04568527918781726,0.0,0.0,0.0,0.0,0.0
32.60000000000001,0.9543147208121827,0.04568527918781726,0.0,0.0,0.0,0.0,0.0
32.70000000000001,0.8984771573604061,0.10152284263959391,0.0,0.0,0.0,0.0,0.0
32.80000000000001,0.8934010152284264,0.1065989847715736,0.0,0.0,0.0,0.0,0.0
32.90000000000001,0.883248730964467,0.116751269035533,0.0,0.0,0.0,0.0,0.0
33.000000000000014,0.6751269035532995,0.3147208121827411,0.01015228426395939,0.0,0.0,0.0,0.0
33.100000000000016,0.6091370558375635,0.38071065989847713,0.01015228426395939,0.0,0.0,0.0,0.0
33.20000000000002,0.583756345177665,0.40609137055837563,0.01015228426395939,0.0,0.0,0.0,0.0
33.30000000000002,0.5685279187817259,0.4213197969543147,0.01015228426395939,0.0,0.0,0.0,0.0
33.40000000000002,0.5583756345177665,0.43147208121827413,0.01015228426395939,0.0,0.0,0.0,0.0
33.50000000000002,0.5177664974619289,0.4619289340101523,0.02030456852791878,0.0,0.0,0.0,0.0
33.60000000000002,0.47715736040609136,0.4873096446700508,0.03553299492385787,0.0,0.0,0.0,0.0
33.700000000000024,0.4619289340101523,0.5025380710659898,0.03553299492385787,0.0,0.0,0.0,0.0
33.800000000000026,0.4467005076142132,0.5126903553299492,0.04060913705583756,0.0,0.0,0.0,0.0
33.90000000000003,0.4263959390862944,0.5126903553299492,0.06091370558375635,0.0,0.0,0.0,0.0
34.00000000000003,0.22842639593908629,0.5380710659898477,0.2182741116751269,0.015228426395939087,0.0,0.0,0.0
34.10000000000003,0.16751269035532995,0.5279187817258884,0.2893401015228426,0.015228426395939087,0.0,0.0,0.0
34.20000000000003,0.15228426395939088,0.5329949238578681,0.29949238578680204,0.015228426395939087,0.0,0.0,0.0
34.30000000000003,0.14213197969543148,0.5177664974619289,0.3248730964467005,0.015228426395939087,0.0,0.0,0.0
34.400000000000034,0.13705583756345177,0.5025380710659898,0.34517766497461927,0.015228426395939087,0.0,0.0,0.0
34.500000000000036,0.10152284263959391,0.47715736040609136,0.4010152284263959,0.02030456852791878,0.0,0.0,0.0
34.60000000000004,0.09137055837563451,0.4517766497461929,0.43147208121827413,0.025380710659898477,0.0,0.0,0.0
34.70000000000004,0.08629441624365482,0.4365482233502538,0.4517766497461929,0.025380710659898477,0.0,0.0,0.0
34.80000000000004,0.07614213197969544,0.40609137055837563,0.49238578680203043,0.025380710659898477,0.0,0.0,0.0
34.90000000000004,0.06091370558375635,0.3756345177664975,0.5177664974619289,0.04568527918781726,0.0,0.0,0.0
35.00000000000004,0.030456852791878174,0.16243654822335024,0.6446700507614214,0.16243654822335024,0.0,0.0,0.0
35.100000000000044,0.015228426395939087,0.1116751269035533,0.6954314720812182,0.17766497461928935,0.0,0.0,0.0
35.200000000000045,0.015228426395939087,0.10152284263959391,0.6802030456852792,0.20304568527918782,0.0,0.0,0.0
35.30000000000005,0.01015228426395939,0.09137055837563451,0.6700507614213198,0.22842639593908629,0.0,0.0,0.0
35.40000000000005,0.005076142131979695,0.08121827411167512,0.6243654822335025,0.2893401015228426,0.0,0.0,0.0
35.50000000000005,0.0,0.06091370558375635,0.583756345177665,0.3553299492385787,0.0,0.0,0.0
35.60000000000005,0.0,0.03553299492385787,0.4720812182741117,0.49238578680203043,0.0,0.0,0.0
35.70000000000005,0.0,0.025380710659898477,0.41624365482233505,0.5583756345177665,0.0,0.0,0.0
35.800000000000054,0.0,0.025380710659898477,0.37055837563451777,0.6040609137055838,0.0,0.0,0.0
35.900000000000055,0.0,0.02030456852791878,0.30456852791878175,0.6751269035532995,0.0,0.0,0.0
36.00000000000006,0.0,0.005076142131979695,0.05583756345177665,0.9390862944162437,0.0,0.0,0.0
36.10000000000006,0.0,0.0,0.03553299492385787,0.9644670050761421,0.0,0.0,0.0
36.20000000000006,0.0,0.0,0.03553299492385787,0.9644670050761421,0.0,0.0,0.0
36.30000000000006,0.0,0.0,0.030456852791878174,0.9695431472081218,0.0,0.0,0.0
36.40000000000006,0.0,0.0,0.025380710659898477,0.9746192893401016,0.0,0.0,0.0
36.500000000000064,0.0,0.0,0.01015228426395939,0.9898477157360406,0.0,0.0,0.0
36.600000000000065,0.0,0.0,0.0,0.9949238578680203,0.005076142131979695,0.0,0.0
36.70000000000007,0.0,0.0,0.0,0.9949238578680203,0.005076142131979695,0.0,0.0
36.80000000000007,0.0,0.0,0.0,0.9949238578680203,0.005076142131979695,0.0,0.0
36.90000000000007,0.0,0.0,0.0,0.9796954314720813,0.02030456852791878,0.0,0.0
37.00000000000007,0.0,0.0,0.0,0.9746192893401016,0.025380710659898477,0.0,0.0
37.10000000000007,0.0,0.0,0.0,0.934010152284264,0.06598984771573604,0.0,0.0
37.200000000000074,0.0,0.0,0.0,0.9187817258883249,0.08121827411167512,0.0,0.0
37.300000000000075,0.0,0.0,0.0,0.8730964467005076,0.12690355329949238,0.0,0.0
